rv,0.86,-0.00,0.00,0.51,1.681
a,32,-96,4064,1.683
g,-2,-5,-1,1.686
rv,0.86,-0.00,0.00,0.51,1.691
a,16,-96,4064,1.693
g,-3,-7,3,1.696
m,76,-442,805,1.698
a,16,-96,4048,1.700
rv,0.86,-0.00,0.00,0.51,1.706
g,0,-6,0,1.708
a,16,-96,4064,1.709
m,76,-448,792,1.713
g,0,-3,0,1.716
a,16,-96,4048,1.718
rv,0.86,-0.00,0.00,0.51,1.722
a,16,-96,4048,1.724
g,-1,-1,-2,1.727
a,16,-112,4064,1.731
g,-3,-5,0,1.734
m,82,-430,799,1.736
a,32,-112,4048,1.739
rv,0.86,-0.00,0.00,0.51,1.742
g,-2,-5,0,1.744
a,16,-112,4048,1.747
rv,0.86,-0.00,0.00,0.51,1.751
g,-4,-1,-2,1.755
a,16,-96,4064,1.757
rv,0.86,-0.00,0.00,0.51,1.761
a,16,-112,4048,1.763
g,-2,-4,1,1.766
a,16,-96,4048,1.770
rv,0.86,-0.00,0.00,0.51,1.774
g,-1,-3,-2,1.776
m,64,-454,811,1.778
a,16,-112,4048,1.779
g,0,0,-1,1.784
a,16,-112,4048,1.786
rv,0.86,-0.00,0.00,0.51,1.789
rv,0.86,-0.00,0.00,0.51,1.792
g,0,-4,-1,1.795
a,16,-112,4064,1.797
rv,0.86,-0.00,0.00,0.51,1.801
a,16,-96,4064,1.803
g,-3,-2,0,1.806
a,32,-96,4048,1.810
rv,0.86,-0.00,0.00,0.51,1.814
g,-2,-1,-1,1.816
m,76,-436,818,1.817
a,16,-96,4048,1.819
rv,0.86,-0.00,0.00,0.51,1.824
g,-3,-7,0,1.826
a,32,-96,4048,1.828
rv,0.86,-0.00,0.00,0.51,1.832
a,16,-96,4064,1.834
g,-4,-3,1,1.837
m,82,-448,799,1.839
a,16,-112,4064,1.841
g,-3,-2,1,1.845
rv,0.86,-0.00,0.00,0.51,1.849
a,16,-96,4048,1.851
g,-1,-5,1,1.855
m,70,-454,811,1.857
a,32,-96,4048,1.859
rv,0.86,-0.00,0.00,0.51,1.864
g,-3,-5,0,1.866
a,32,-112,4064,1.868
rv,0.86,-0.00,0.00,0.51,1.873
a,16,-96,4064,1.875
g,-2,-3,-1,1.878
m,94,-466,812,1.879
a,16,-112,4064,1.881
g,-3,-2,0,1.884
rv,0.86,-0.00,0.00,0.51,1.889
a,16,-96,4048,1.891
g,-4,-2,0,1.895
m,76,-448,817,1.897
a,16,-96,4064,1.899
rv,0.86,-0.00,0.00,0.51,1.904
g,-1,-6,0,1.907
a,0,-96,4048,1.909
rv,0.86,-0.00,0.00,0.51,1.912
a,16,-96,4048,1.914
g,-1,-5,-1,1.917
m,88,-448,818,1.919
a,16,-112,4048,1.921
g,0,-4,0,1.924
rv,0.86,-0.00,0.00,0.51,1.929
a,32,-96,4048,1.931
m,70,-448,811,1.934
g,-2,-4,0,1.937
a,16,-112,4064,1.939
rv,0.86,-0.00,0.00,0.51,1.943
g,-2,-4,0,1.946
a,32,-112,4048,1.948
a,32,-96,4048,1.951
g,0,-3,-1,1.955
m,70,-442,799,1.957
a,16,-96,4048,1.960
rv,0.86,-0.00,0.00,0.51,1.963
g,-3,-4,0,1.965
a,16,-96,4048,1.968
rv,0.86,-0.00,0.00,0.51,1.972
g,-1,-2,0,1.975
m,70,-424,805,1.976
a,16,-96,4064,1.978
rv,0.86,-0.00,0.00,0.51,1.982
a,16,-96,4064,1.984
g,-4,-2,-2,1.987
a,32,-96,4048,1.991
g,-2,-4,-1,1.994
m,76,-448,817,1.996
a,16,-96,4048,1.999
rv,0.86,-0.00,0.00,0.51,2.002
g,-3,-3,2,2.004
a,16,-96,4048,2.007
rv,0.86,-0.00,0.00,0.51,2.011
m,82,-454,818,2.013
g,-2,-3,-2,2.016
a,16,-96,4064,2.018
rv,0.86,-0.00,0.00,0.51,2.022
a,16,-112,4064,2.024
g,-3,-6,-2,2.027
rv,0.86,-0.00,0.00,0.51,2.032
a,16,-96,4064,2.034
g,-2,-2,1,2.038
m,88,-460,793,2.039
a,16,-112,4064,2.041
g,-2,-2,0,2.044
a,16,-96,4064,2.046
rv,0.86,-0.00,0.00,0.51,2.051
g,-3,-5,0,2.055
a,16,-96,4064,2.057
rv,0.86,-0.00,0.00,0.51,2.061
a,16,-112,4048,2.063
g,0,-6,0,2.066
rv,0.86,-0.00,0.00,0.51,2.070
a,32,-112,4064,2.072
g,0,-3,1,2.075
m,82,-460,824,2.077
a,16,-112,4048,2.078
rv,0.86,-0.00,0.00,0.51,2.083
g,-2,-3,-2,2.085
a,16,-96,4048,2.087
rv,0.86,-0.00,0.00,0.51,2.091
g,-3,-5,-1,2.095
m,88,-448,805,2.097
rv,0.86,-0.00,0.00,0.51,2.101
a,16,-112,4064,2.103
g,-2,-3,-1,2.106
a,16,-96,4064,2.110
rv,0.86,-0.00,0.00,0.51,2.114
g,0,-6,0,2.116
m,70,-454,805,2.117
a,16,-96,4064,2.119
g,-2,-6,1,2.124
a,16,-112,4048,2.126
rv,0.86,-0.00,0.00,0.51,2.131
a,16,-112,4048,2.134
g,1,-4,2,2.137
m,94,-454,811,2.139
a,16,-112,4048,2.142
g,-1,-5,0,2.145
rv,0.86,-0.00,0.00,0.51,2.149
a,16,-96,4064,2.151
g,-1,-6,-1,2.155
m,88,-460,805,2.157
a,16,-112,4064,2.158
rv,0.86,-0.00,0.00,0.51,2.162
g,-3,-6,-3,2.165
a,32,-112,4048,2.167
rv,0.86,-0.00,0.00,0.51,2.171
a,32,-96,4048,2.173
g,-2,-3,0,2.176
m,100,-466,799,2.178
a,16,-112,4064,2.181
rv,0.86,-0.00,0.00,0.51,2.186
g,-4,-3,2,2.188
a,32,-96,4048,2.190
rv,0.86,-0.00,0.00,0.51,2.193
g,-2,-5,0,2.195
m,82,-466,793,2.197
a,16,-96,4064,2.199
rv,0.86,-0.00,0.00,0.51,2.204
g,0,-6,0,2.207
a,16,-96,4064,2.209
rv,0.86,-0.00,0.00,0.51,2.214
a,16,-112,4048,2.216
g,-1,-1,1,2.219
m,76,-430,805,2.221
a,16,-96,4064,2.223
g,-2,-4,-3,2.226
a,16,-96,4064,2.228
rv,0.86,-0.00,0.00,0.51,2.233
g,0,-7,-2,2.236
m,88,-454,812,2.238
a,16,-96,4048,2.240
g,-2,-5,2,2.245
a,16,-112,4048,2.247
rv,0.86,-0.00,0.00,0.51,2.251
a,16,-112,4064,2.253
g,-2,-6,1,2.256
m,76,-454,818,2.258
a,16,-96,4064,2.260
rv,0.86,-0.00,0.00,0.51,2.263
g,-2,-5,1,2.265
a,16,-112,4048,2.268
rv,0.86,-0.00,0.00,0.51,2.272
g,-4,-2,0,2.275
m,70,-460,793,2.277
a,32,-96,4048,2.279
rv,0.86,-0.00,0.00,0.51,2.284
a,16,-112,4048,2.286
g,-3,0,-1,2.289
a,16,-112,4064,2.292
g,-1,-3,-1,2.295
m,88,-460,805,2.298
a,16,-96,4048,2.299
rv,0.86,-0.00,0.00,0.51,2.304
g,-3,-7,0,2.306
a,16,-96,4048,2.308
rv,0.86,-0.00,0.00,0.51,2.312
g,-4,-1,1,2.314
a,32,-96,4064,2.316
m,70,-454,805,2.318
rv,0.86,-0.00,0.00,0.51,2.323
a,16,-96,4048,2.325
g,-2,-2,2,2.328
a,16,-96,4048,2.331
g,-1,-7,-2,2.334
m,70,-466,805,2.337
a,16,-112,4048,2.339
rv,0.86,-0.00,0.00,0.51,2.343
g,-2,-7,0,2.345
a,32,-112,4048,2.347
rv,0.86,-0.00,0.00,0.51,2.352
g,-2,-4,1,2.355
a,16,-112,4064,2.357
rv,0.86,-0.00,0.00,0.51,2.361
a,16,-96,4048,2.363
g,0,-2,1,2.366
rv,0.86,-0.00,0.00,0.51,2.371
a,32,-96,4064,2.373
g,-1,-7,0,2.375
m,82,-442,799,2.377
a,16,-96,4048,2.379
rv,0.86,-0.00,0.00,0.51,2.383
g,-2,-2,-1,2.385
a,16,-96,4048,2.387
rv,0.86,-0.00,0.00,0.51,2.391
g,-2,-4,0,2.395
a,16,-112,4048,2.397
rv,0.86,-0.00,0.00,0.51,2.401
a,16,-112,4064,2.404
g,0,-5,1,2.407
a,16,-96,4048,2.410
rv,0.86,-0.00,0.00,0.51,2.413
g,-2,-2,0,2.415
m,82,-454,805,2.417
a,16,-96,4048,2.419
rv,0.86,-0.00,0.00,0.51,2.423
g,-2,-5,-1,2.426
a,32,-112,4048,2.428
rv,0.86,-0.00,0.00,0.51,2.432
g,-1,-3,-2,2.435
m,76,-466,806,2.437
rv,0.86,-0.00,0.00,0.51,2.441
a,32,-96,4064,2.443
g,-2,-5,0,2.446
rv,0.86,-0.00,0.00,0.51,2.449
a,16,-96,4064,2.451
g,0,-6,0,2.455
m,88,-448,805,2.457
a,16,-96,4048,2.459
rv,0.86,-0.00,0.00,0.51,2.463
g,-1,-5,0,2.466
a,16,-96,4064,2.468
rv,0.86,-0.00,0.00,0.51,2.472
a,16,-96,4064,2.474
g,-1,-2,-2,2.477
m,64,-460,799,2.479
a,16,-96,4064,2.481
g,-1,-3,0,2.485
rv,0.86,-0.00,0.00,0.51,2.488
a,16,-112,4048,2.490
m,88,-454,805,2.493
g,-3,-2,0,2.496
a,16,-96,4048,2.498
rv,0.86,-0.00,0.00,0.51,2.502
g,-2,-5,-1,2.505
